sex,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,c_charge_desc,is_recid,is_violent_recid,c_length_of_stay,custody_length_of_stay,two_year_recid
1,2,5,0,0,0,0,1,0.0011196641007697,1,0,1.13,1.0,1
1,0,2,0,0,0,3,0,0.0002799160251924,1,0,1.62,2.0,1
1,2,3,0,0,0,0,1,0.1577326801959412,0,0,2.06,2.0,0
1,0,2,0,0,0,0,0,0.0279916025192442,1,0,0.22,0.0,1
1,0,5,0,0,0,0,1,0.008257522743177,0,0,0.25,0.0,0
1,1,2,0,0,0,1,0,0.0001399580125962,1,0,30.32,22.0,1
1,0,0,0,0,0,7,0,0.158852344296711,1,0,77.87,145.0,1
0,0,0,0,0,0,11,0,0.0279916025192442,0,0,0.25,0.0,0
1,0,0,0,0,0,7,0,0.158852344296711,0,0,1.34,4.0,0
1,0,0,0,0,0,1,0,0.158852344296711,1,0,0.71,1926.0,1
0,0,0,0,0,0,15,1,0.1577326801959412,1,0,1.08,0.0,1
1,0,2,0,1,0,9,1,0.0090972708187543,0,0,0.89,5.0,0
1,0,0,0,0,0,0,0,0.158852344296711,1,0,3.22,0.0,1
1,0,0,0,0,0,4,0,0.0660601819454163,0,0,0.93,0.0,0
1,0,5,0,0,0,8,1,0.158852344296711,0,0,1.86,0.0,0
0,0,2,0,0,0,0,1,0.0012596221133659,0,0,2.29,2.0,0
1,0,2,0,0,0,5,0,0.0279916025192442,1,0,1.09,2.0,1
1,0,2,0,0,0,0,1,0.0103568929321203,1,0,0.25,0.0,1
1,0,0,0,0,0,4,0,0.158852344296711,0,0,7.94,8.0,0
1,0,3,0,0,0,0,1,0.1577326801959412,0,0,0.19,0.0,0
1,0,0,0,0,0,1,1,0.0090972708187543,1,0,0.15,0.0,1
1,1,3,0,0,0,5,0,0.0090972708187543,1,1,6.86,7.0,1
0,2,2,0,0,0,2,1,0.0594821553533939,1,0,2.23,33.0,1
1,1,2,0,0,0,0,0,0.0051784464660601,0,0,0.99,1.0,0
1,0,0,0,0,0,4,0,0.0074177746675997,0,0,0.99,1.0,0
1,1,2,0,0,0,1,0,0.0085374387683694,1,1,0.8,0.0,1
1,0,2,0,0,0,3,1,0.1577326801959412,1,0,1.0,165.0,1
1,0,2,0,0,0,1,0,0.0134359692092372,1,0,0.23,25.0,1
1,0,0,0,0,0,0,1,0.0103568929321203,1,0,1.63,2.0,1
1,0,0,0,0,0,0,1,0.1577326801959412,0,0,0.86,1.0,0
1,0,2,0,0,0,5,0,0.0117564730580825,0,0,18.82,19.0,0
1,2,0,0,0,0,0,0,0.0076976906927921,0,0,1.11,7.0,0
1,0,0,1,0,0,8,1,0.004478656403079,0,0,1.61,2.0,0
1,1,2,0,0,0,7,0,0.008257522743177,0,0,0.81,1.0,0
1,1,0,0,0,0,3,1,0.1577326801959412,1,0,1.11,4.0,1
1,1,2,0,0,0,7,0,0.0137158852344296,1,0,36.12,36.0,1
1,0,2,0,0,0,5,0,0.0001399580125962,1,0,3.15,44.0,1
1,1,2,0,0,0,3,1,0.0054583624912526,0,0,63.1,63.0,0
1,0,2,0,0,0,0,0,0.0036389083275017,0,0,0.94,1.0,0
1,0,0,0,1,0,27,1,0.1577326801959412,0,0,0.86,1.0,0
1,0,0,0,0,0,5,0,0.0064380685794261,0,0,2.97,55.0,0
0,0,0,0,0,0,0,1,0.0022393282015395,1,0,2.06,2.0,1
1,2,2,0,0,0,0,0,0.0594821553533939,1,0,6.83,7.0,1
0,0,2,0,0,0,2,0,0.0660601819454163,1,0,32.85,2.0,1
1,2,2,0,0,1,0,1,0.0134359692092372,0,0,0.59,1.0,0
1,2,0,0,0,0,0,1,0.0188943317004898,1,0,1.09,1.0,1
1,2,0,0,0,0,1,1,0.001959412176347,1,0,123.97,124.0,1
1,1,3,0,0,0,2,0,0.0002799160251924,0,0,27.98,28.0,0
1,0,0,0,0,0,0,1,0.0134359692092372,1,0,0.95,4.0,1
1,1,2,0,0,0,8,0,0.158852344296711,0,0,39.35,39.0,0
1,0,0,0,0,0,1,1,0.1577326801959412,0,0,2.23,2.0,0
0,0,2,0,0,0,0,1,0.1577326801959412,0,0,0.79,1.0,0
1,1,2,0,0,0,0,0,0.0004198740377886,0,0,1.2,1.0,0
1,1,2,0,0,0,16,0,0.0015395381385584,1,0,11.07,26.0,1
1,0,0,0,0,0,3,0,0.0002799160251924,1,0,1.03,1.0,1
1,1,0,0,0,0,0,1,0.0001399580125962,0,0,0.08,0.0,0
1,2,0,0,0,0,1,1,0.1577326801959412,0,0,39.38,21.0,0
0,0,2,0,0,0,3,0,0.158852344296711,1,0,27.03,58.0,1
0,0,0,0,0,0,0,0,0.0594821553533939,0,0,0.59,1.0,0
1,2,3,0,0,0,0,0,0.158852344296711,0,0,0.9,3.0,0
1,2,5,0,2,1,3,1,0.1577326801959412,1,0,1.03,1.0,1
1,1,0,0,0,0,3,0,0.158852344296711,0,0,1.28,2.0,0
1,0,0,0,1,0,11,0,0.0064380685794261,0,0,4.83,2.0,0
1,0,0,1,0,1,11,0,0.0660601819454163,1,0,0.27,1.0,1
1,0,0,0,0,0,4,1,0.0079776067179846,1,0,0.85,1.0,0
1,0,5,0,0,0,0,0,0.0138558432470258,0,0,0.95,1.0,0
0,2,0,0,0,0,1,0,0.0117564730580825,1,1,434.0,434.0,1
0,0,2,0,0,0,1,0,0.0037788663400979,0,0,1.01,1.0,0
1,0,0,0,0,0,0,1,0.1577326801959412,1,1,2.24,2.0,1
1,0,2,0,0,0,7,0,0.009517144856543,1,0,69.99,70.0,1
1,2,0,0,0,1,1,0,0.0008397480755773,0,0,1.06,7.0,0
1,2,0,0,0,0,0,0,0.0029391182645206,1,0,7.05,56.0,1
0,0,2,0,0,0,3,0,0.158852344296711,0,0,0.92,33.0,0
1,1,0,0,0,0,1,1,0.1577326801959412,0,0,1.34,1.0,0
1,1,2,0,0,0,3,0,0.0022393282015395,0,0,191.22,191.0,0
1,0,0,0,0,0,2,0,0.003219034289713,1,0,246.1,11.0,1
1,2,0,0,0,0,0,1,0.0188943317004898,0,0,1.13,30.0,0
1,1,2,0,0,0,0,0,0.0138558432470258,0,0,2.08,2.0,0
1,0,0,0,1,0,9,0,0.158852344296711,0,0,12.5,13.0,0
0,2,0,0,0,0,2,0,0.0076976906927921,1,1,116.16,116.0,1
1,0,0,0,0,0,8,0,0.158852344296711,1,0,2.06,1.0,1
0,0,0,0,0,0,2,1,0.0029391182645206,0,0,0.97,1.0,0
1,0,0,0,0,0,5,1,0.0090972708187543,0,0,0.85,1.0,0
1,0,3,0,0,0,2,0,0.0061581525542337,0,0,49.75,50.0,0
0,0,5,0,0,0,0,0,0.0594821553533939,0,0,1.15,1.0,0
1,2,0,0,0,0,1,0,0.158852344296711,1,1,1.59,10.0,1
1,0,2,0,0,0,8,0,0.0008397480755773,1,0,61.99,62.0,1
1,0,0,0,0,0,2,1,0.0079776067179846,0,0,2.04,1.0,0
1,0,0,0,0,0,0,0,0.0594821553533939,0,0,1.84,2.0,0
1,2,0,0,0,0,2,0,0.006997900629811,1,0,16.0,16.0,1
1,1,2,0,0,0,2,0,0.0037788663400979,0,0,18.81,19.0,0
0,0,0,0,0,0,0,0,0.0660601819454163,1,0,29.33,9.0,1
1,0,2,0,0,0,21,0,0.0015395381385584,0,0,194.1,81.0,0
0,0,0,0,0,0,2,0,0.0660601819454163,0,0,2.09,15.0,0
1,0,2,0,0,0,5,0,0.008257522743177,1,0,101.88,13.0,1
1,0,0,3,0,2,19,1,0.158852344296711,1,0,83.41,83.0,1
1,2,0,0,0,0,3,0,0.0117564730580825,1,0,3.85,4.0,1
0,0,2,0,0,0,3,1,0.0067179846046186,1,1,1.0,1.0,1
1,1,2,0,0,0,9,1,0.1577326801959412,1,0,19.76,52.0,1
0,2,0,0,0,0,1,0,0.009517144856543,1,0,3.98,4.0,1
1,1,0,0,0,0,2,1,0.0005598320503848,1,0,0.84,6.0,1
1,2,5,0,0,0,2,1,0.158852344296711,1,0,2.9,3.0,1
0,1,2,0,0,0,1,1,0.0188943317004898,0,0,3.08,3.0,0
1,2,0,0,0,0,1,0,0.0137158852344296,1,0,1.98,23.0,1
1,0,5,0,0,0,3,1,0.0067179846046186,1,1,45.87,257.0,1
0,0,0,0,0,0,3,0,0.0053184044786564,1,0,0.18,1.0,1
1,1,0,0,0,0,0,1,0.0002799160251924,0,0,1.98,2.0,0
1,0,0,0,0,0,28,1,0.005738278516445,1,0,0.93,35.0,1
1,0,0,1,0,0,2,0,0.0660601819454163,1,0,1.09,1.0,0
0,0,2,0,0,0,1,0,0.0004198740377886,1,0,21.26,21.0,1
1,0,0,0,2,0,9,1,0.0079776067179846,1,1,1.28,42.0,1
1,1,0,0,0,0,4,0,0.0594821553533939,0,0,1.07,14.0,0
1,0,0,1,0,0,21,1,0.1577326801959412,1,1,5.78,235.0,1
1,0,2,0,0,0,0,0,0.0002799160251924,0,0,0.72,1.0,0
1,0,2,0,0,0,1,0,0.0054583624912526,0,0,1.3,24.0,0
0,0,2,0,0,0,2,0,0.0137158852344296,0,0,1.69,2.0,0
0,2,0,0,0,0,4,0,0.0660601819454163,1,0,5.81,35.0,1
0,0,2,0,0,0,0,0,0.001959412176347,1,0,0.19,40.0,1
0,0,2,0,0,1,4,0,0.008257522743177,0,0,0.17,0.0,0
1,0,0,0,0,0,20,0,0.0279916025192442,1,0,35.97,6035.0,1
1,2,0,0,0,0,1,0,0.0076976906927921,1,0,1.94,2.0,1
1,1,0,0,0,0,0,1,0.0138558432470258,0,0,1.03,1.0,0
1,0,0,1,2,0,9,0,0.158852344296711,1,1,49.8,50.0,1
1,2,0,0,0,0,1,0,0.0004198740377886,1,0,1.02,1.0,1
0,2,0,0,0,0,0,0,0.0594821553533939,1,0,33.02,5.0,1
0,0,2,0,0,0,0,0,0.0594821553533939,1,0,2.31,34.0,1
1,2,0,0,0,0,0,0,0.0018194541637508,0,0,1.22,1.0,0
1,0,0,0,0,0,4,0,0.0134359692092372,0,0,0.01,1.0,0
1,0,0,0,0,0,0,1,0.0058782365290412,0,0,1.1,1.0,0
1,2,5,0,0,0,0,1,0.0138558432470258,1,0,0.94,84.0,1
1,0,2,0,0,0,0,0,0.0036389083275017,0,0,0.83,1.0,0
1,2,0,0,0,0,3,0,0.0009797060881735,0,0,33.96,63.0,0
1,0,5,0,0,0,5,0,0.0034989503149055,1,0,62.39,185.0,1
1,0,2,0,0,0,5,0,0.158852344296711,0,0,6.99,7.0,0
1,1,2,0,0,0,1,0,0.0033589923023093,0,0,17.16,17.0,0
1,2,0,0,0,1,0,0,0.0020993701889433,1,0,5.13,5.0,1
1,0,0,0,0,0,0,0,0.0106368089573128,0,0,1.28,2.0,0
1,2,0,0,0,0,7,0,0.0074177746675997,1,0,68.14,60.0,1
1,2,2,0,0,0,0,0,0.0660601819454163,0,0,0.59,1.0,0
1,0,2,0,0,0,2,0,0.0036389083275017,0,0,1.13,13.0,0
1,1,3,0,0,0,1,1,0.0054583624912526,1,0,2.02,28.0,1
1,1,0,0,0,0,13,0,0.0036389083275017,0,0,0.96,1.0,0
0,2,0,0,0,0,2,0,0.004478656403079,0,0,1.36,1.0,0
1,0,3,0,0,0,0,1,0.1577326801959412,0,0,0.95,1.0,0
1,1,2,0,0,0,7,0,0.001959412176347,0,0,0.57,0.0,0
1,0,0,0,0,0,3,0,0.0660601819454163,1,0,3.96,4.0,1
1,2,0,0,0,0,1,0,0.0054583624912526,1,0,0.18,24.0,1
1,1,0,0,0,0,0,0,0.0001399580125962,0,0,218.14,13.0,0
1,2,2,0,0,0,3,0,0.0074177746675997,1,0,7.19,7.0,1
1,0,5,0,0,0,2,1,0.0090972708187543,0,0,1.28,2.0,0
1,0,0,0,0,0,1,1,0.1577326801959412,0,0,2.24,2.0,0
0,0,2,0,0,0,0,1,0.1577326801959412,0,0,29.94,30.0,0
1,1,3,0,0,0,1,1,0.1577326801959412,0,0,5.82,6.0,0
1,1,5,0,0,0,0,1,0.1577326801959412,0,0,0.81,0.0,0
1,1,0,0,0,0,1,1,0.1577326801959412,0,0,2.1,2.0,0
1,0,5,0,0,0,0,0,0.0279916025192442,0,0,3.81,4.0,0
1,0,2,0,0,0,1,1,0.0188943317004898,1,0,0.94,5.0,0
1,0,0,0,0,0,0,1,0.1577326801959412,0,0,2.17,2.0,0
1,1,2,0,0,0,1,0,0.158852344296711,0,0,1.73,2.0,0
0,0,5,0,0,0,1,1,0.158852344296711,0,0,0.86,0.0,0
1,0,0,0,0,0,7,0,0.158852344296711,0,0,0.87,1.0,0
1,0,2,0,0,1,5,0,0.0100769769069279,1,0,0.26,1.0,1
0,0,2,0,0,0,0,0,0.0660601819454163,0,0,2.0,17.0,0
1,0,0,0,0,0,1,0,0.0001399580125962,0,0,47.9,48.0,0
1,2,2,0,0,2,2,0,0.0030790762771168,1,0,0.12,10.0,1
0,0,3,0,0,0,0,1,0.1577326801959412,1,0,1.21,1.0,1
1,0,3,0,0,0,5,1,0.0012596221133659,0,0,0.2,0.0,0
1,2,2,0,0,1,1,0,0.010776766969909,1,0,48.89,202.0,1
1,1,0,0,0,0,1,0,0.158852344296711,0,0,62.12,62.0,0
0,2,0,0,1,0,2,1,0.1577326801959412,1,0,34.98,10.0,1
1,0,0,0,0,0,6,0,0.0660601819454163,1,0,35.83,36.0,1
0,0,0,0,0,0,0,1,0.1577326801959412,0,0,0.61,1.0,0
1,1,2,0,0,0,3,1,0.1577326801959412,1,1,92.91,93.0,1
0,2,0,0,0,0,2,0,0.0004198740377886,0,0,1.25,5.0,0
1,0,2,0,0,0,4,0,0.0064380685794261,1,0,29.17,0.0,1
0,0,3,0,0,0,4,0,0.0076976906927921,1,0,0.88,16.0,1
1,2,0,0,4,0,14,0,0.0137158852344296,1,1,180.02,62.0,1
1,0,0,0,0,0,11,0,0.0015395381385584,0,0,18.05,18.0,0
1,1,0,0,0,0,22,0,0.158852344296711,1,0,34.75,145.0,1
1,2,2,0,0,0,0,0,0.004478656403079,0,0,1.0,1.0,0
1,0,0,0,0,0,5,1,0.158852344296711,0,0,1.08,1.0,0
1,1,0,0,0,1,19,0,0.0660601819454163,1,0,212.36,153.0,1
1,1,0,0,0,0,0,1,0.0067179846046186,1,0,30.23,1.0,1
1,0,2,0,0,0,1,1,0.1577326801959412,0,0,42.26,4.0,0
1,1,3,0,0,0,1,0,0.0279916025192442,0,0,1.09,0.0,0
1,0,0,0,0,0,0,0,0.0594821553533939,0,0,2.2,2.0,0
1,0,2,0,0,0,0,0,0.0660601819454163,1,1,0.17,28.0,1
1,0,0,0,0,0,5,0,0.0009797060881735,1,1,225.15,242.0,1
0,0,0,0,0,0,0,0,0.0030790762771168,0,0,1.76,2.0,0
1,1,0,0,0,0,11,0,0.0660601819454163,0,0,1.28,75.0,0
1,1,5,0,0,0,1,1,0.1577326801959412,0,0,0.59,1.0,0
0,0,0,0,0,0,4,1,0.158852344296711,0,0,1.28,2.0,0
0,0,2,0,0,0,1,0,0.158852344296711,0,0,84.76,85.0,0
1,0,0,0,0,0,2,0,0.158852344296711,1,0,132.29,132.0,1
0,0,0,0,0,0,9,0,0.0004198740377886,1,0,14.74,15.0,1
1,0,4,0,0,0,11,0,0.0660601819454163,1,1,241.58,242.0,1
1,2,0,0,0,3,3,0,0.0085374387683694,1,1,44.11,44.0,1
1,0,0,0,0,0,5,0,0.0008397480755773,0,0,0.62,1.0,0
1,0,0,0,0,0,11,1,0.1577326801959412,1,1,0.68,2.0,1
1,1,0,0,0,0,13,0,0.0008397480755773,0,0,91.22,91.0,0
1,0,0,0,0,0,4,0,0.158852344296711,1,0,38.23,5.0,0
1,0,0,0,0,0,4,0,0.0100769769069279,1,0,0.88,1.0,1
0,0,2,0,0,0,1,1,0.0023792862141357,0,0,0.19,0.0,0
1,0,0,0,0,0,6,0,0.0001399580125962,1,0,1.92,1.0,1
1,0,2,0,0,0,9,0,0.0660601819454163,1,0,1.11,178.0,1
1,0,2,0,0,0,4,1,0.0074177746675997,1,1,0.24,58.0,1
1,2,2,0,0,0,3,1,0.1577326801959412,1,0,10.64,21.0,1
1,0,2,0,0,0,0,0,0.0036389083275017,0,0,2.06,2.0,0
1,0,3,0,0,0,1,0,0.158852344296711,0,0,0.59,1.0,0
0,0,2,0,0,0,0,1,0.0002799160251924,0,0,0.92,1.0,0
1,0,0,0,0,0,0,1,0.1577326801959412,1,0,1.94,2.0,1
1,1,2,0,0,0,1,0,0.158852344296711,0,0,3.21,10.0,0
0,0,2,0,0,0,1,1,0.0188943317004898,1,0,2.3,23.0,1
1,0,0,0,0,0,8,0,0.0085374387683694,0,0,2.8,3.0,0
1,0,0,0,0,0,0,0,0.158852344296711,0,0,1.32,1.0,0
1,0,2,0,0,0,2,0,0.0036389083275017,0,0,19.04,19.0,0
1,1,0,0,0,0,22,0,0.009517144856543,1,0,69.24,26.0,1
1,0,5,0,0,0,4,1,0.1577326801959412,1,0,0.83,1.0,1
1,1,0,0,0,0,9,0,0.0137158852344296,0,0,1.28,571.0,0
1,1,2,0,0,0,0,1,0.1577326801959412,1,0,3.96,4.0,1
1,0,0,0,0,0,2,0,0.0090972708187543,1,1,0.85,0.0,1
1,1,2,0,0,0,1,1,0.1577326801959412,0,0,0.93,1.0,0
1,0,0,0,0,2,11,0,0.0022393282015395,1,0,321.05,321.0,1
1,1,2,0,0,0,2,0,0.0001399580125962,0,0,40.62,41.0,0
1,0,2,0,0,0,0,1,0.0054583624912526,1,0,17.94,1.0,1
1,0,0,0,0,0,6,0,0.0078376487053883,1,1,10.87,11.0,1
1,0,2,0,0,0,1,0,0.158852344296711,0,0,1.18,1.0,0
1,0,3,0,0,0,1,1,0.0004198740377886,0,0,14.15,14.0,0
0,0,2,0,0,0,5,1,0.158852344296711,1,0,6.18,17.0,1
1,0,0,0,0,0,0,1,0.0006997900629811,0,0,0.74,1.0,0
1,0,2,0,0,0,0,0,0.0022393282015395,0,0,3.06,3.0,0
0,1,2,0,0,0,3,1,0.0188943317004898,0,0,0.19,0.0,0
1,1,5,0,0,0,1,1,0.1577326801959412,0,0,1.1,1.0,0
1,0,3,0,0,0,2,1,0.0074177746675997,1,0,0.98,1.0,0
1,0,2,0,0,0,4,0,0.010776766969909,1,0,17.79,18.0,1
1,0,3,0,0,0,0,1,0.1577326801959412,1,1,1.28,0.0,1
1,2,0,0,0,0,6,0,0.0660601819454163,1,1,1.1,1.0,1
0,0,0,0,0,0,0,1,0.0079776067179846,1,0,0.58,1.0,1
0,0,2,0,0,0,2,0,0.158852344296711,0,0,35.88,36.0,0
1,0,0,0,0,0,5,0,0.0660601819454163,0,0,0.41,0.0,0
1,0,2,0,0,0,12,0,0.0002799160251924,0,0,0.93,1.0,0
0,0,0,0,0,0,2,0,0.0594821553533939,1,0,1.93,1.0,1
1,0,0,0,0,0,0,0,0.0138558432470258,0,0,0.94,1.0,0
1,0,0,0,0,0,7,0,0.0137158852344296,1,1,37.04,72.0,1
1,2,0,0,0,0,0,0,0.008257522743177,1,0,0.34,0.0,1
0,0,2,0,0,0,1,1,0.1577326801959412,0,0,28.84,29.0,0
1,0,2,0,0,0,0,0,0.010776766969909,0,0,126.81,127.0,0
0,0,0,0,0,0,2,0,0.0006997900629811,0,0,0.13,0.0,0
0,1,2,0,0,0,4,0,0.158852344296711,0,0,8.1,19.0,0
1,0,2,0,0,0,3,0,0.001959412176347,1,0,2.93,3.0,0
1,0,3,0,0,0,5,1,0.0016794961511546,1,1,2.14,1.0,1
1,0,0,0,0,0,3,0,0.0138558432470258,0,0,13.01,13.0,0
1,0,0,0,0,0,17,0,0.0660601819454163,1,0,0.28,0.0,1
1,2,2,5,0,0,4,0,0.010776766969909,1,0,1.37,1.0,1
1,0,2,0,0,0,3,0,0.0100769769069279,1,0,0.76,24.0,1
1,0,5,0,0,0,0,1,0.1577326801959412,0,0,0.98,1.0,0
1,0,0,0,0,0,10,0,0.0134359692092372,1,0,0.66,1.0,1
1,1,2,0,0,0,5,1,0.0067179846046186,1,1,0.14,12.0,1
0,2,2,0,0,0,0,1,0.0012596221133659,0,0,0.87,1.0,0
1,1,2,0,0,0,10,0,0.0016794961511546,1,1,2.08,2.0,1
1,0,0,0,1,0,16,0,0.0008397480755773,1,1,241.87,242.0,1
1,0,0,0,0,0,6,1,0.1577326801959412,1,0,2.12,0.0,1
1,0,0,0,0,0,4,0,0.0065780265920223,1,1,24.19,25.0,1
1,2,0,0,0,0,0,0,0.001959412176347,0,0,1.06,1.0,0
1,0,3,0,0,0,1,1,0.0058782365290412,0,0,126.23,126.0,0
0,1,2,0,0,0,0,1,0.1577326801959412,0,0,0.11,0.0,0
1,0,2,0,0,0,1,0,0.158852344296711,1,0,10.11,10.0,1
1,2,2,0,0,0,1,0,0.0137158852344296,1,0,8.99,9.0,0
1,0,2,0,0,0,1,1,0.0067179846046186,0,0,7.96,8.0,0
1,0,2,0,0,0,0,1,0.1577326801959412,1,0,0.6,0.0,1
1,0,0,10,0,0,14,0,0.010776766969909,1,0,173.88,368.0,1
0,1,2,0,0,0,0,1,0.0103568929321203,0,0,1.03,1.0,0
1,0,2,0,0,0,4,1,0.1577326801959412,1,0,1.98,39.0,1
0,2,0,0,0,0,0,1,0.1577326801959412,0,0,1.12,1.0,0
1,0,3,0,0,0,0,1,0.0079776067179846,0,0,0.06,0.0,0
0,0,3,0,0,0,0,0,0.0134359692092372,0,0,0.9,1.0,0
0,0,2,0,0,0,4,0,0.006997900629811,1,0,0.58,20.0,1
1,2,3,0,0,0,0,1,0.1577326801959412,1,0,23.05,23.0,1
1,1,3,0,0,0,0,0,0.008257522743177,0,0,0.57,1.0,0
1,1,0,0,0,0,7,0,0.0137158852344296,0,0,49.21,22.0,0
1,1,2,0,0,0,2,0,0.0594821553533939,1,0,4.93,306.0,1
1,0,5,0,0,0,2,1,0.1577326801959412,1,0,0.98,1.0,1
1,0,0,0,0,0,5,0,0.0009797060881735,0,0,4.08,4.0,0
1,0,0,0,0,0,1,1,0.1577326801959412,1,0,1.1,1.0,1
1,2,0,0,1,2,1,0,0.0051784464660601,0,0,0.75,17.0,0
1,1,0,0,0,0,9,0,0.0134359692092372,0,0,5.06,5.0,0
1,2,0,0,0,0,2,1,0.1577326801959412,1,1,78.94,79.0,1
1,1,2,0,0,0,1,1,0.0103568929321203,0,0,1.21,12.0,0
1,2,0,0,0,1,2,0,0.0660601819454163,1,0,0.22,118.0,1
0,1,2,0,0,0,1,1,0.0188943317004898,1,0,1.79,47.0,1
1,0,0,0,0,0,21,0,0.0018194541637508,0,0,29.93,30.0,0
0,0,0,0,0,0,1,0,0.158852344296711,0,0,0.86,1.0,0
1,2,2,0,1,0,4,1,0.1577326801959412,1,1,33.06,242.0,1
0,0,0,0,2,0,22,0,0.0660601819454163,1,1,4.0,4.0,1
1,0,2,0,0,0,13,0,0.158852344296711,1,0,70.08,70.0,1
0,0,2,0,0,0,0,1,0.0134359692092372,1,0,1.17,35.0,1
1,2,0,0,0,0,0,0,0.0061581525542337,0,0,0.53,0.0,0
1,0,0,0,0,0,0,0,0.0001399580125962,1,0,1.18,1.0,1
0,1,2,0,0,0,0,1,0.1577326801959412,0,0,1.14,1.0,0
1,1,0,0,0,0,3,0,0.0002799160251924,0,0,2.12,2.0,0
0,0,0,0,0,0,2,0,0.0053184044786564,1,0,31.25,24.0,1
1,0,0,0,0,0,9,1,0.1577326801959412,1,0,0.92,1.0,1
1,0,2,0,0,0,0,1,0.1577326801959412,0,0,1.71,2.0,0
1,0,0,0,0,0,1,0,0.158852344296711,0,0,0.93,1.0,0
1,1,2,0,0,0,0,1,0.0103568929321203,0,0,0.61,1.0,0
1,0,0,0,0,0,2,0,0.0594821553533939,0,0,27.07,27.0,0
1,2,0,0,1,0,2,0,0.0074177746675997,1,0,1.14,122.0,1
1,0,1,0,0,0,6,1,0.1577326801959412,1,0,0.88,1.0,0
1,1,0,0,0,0,12,0,0.0660601819454163,1,1,69.39,78.0,1
1,0,2,0,0,0,0,1,0.0103568929321203,0,0,56.38,7.0,0
1,0,0,0,0,0,13,0,0.006997900629811,1,0,0.81,1.0,1
1,1,2,0,0,0,2,0,0.0011196641007697,0,0,1.17,1.0,0
1,0,0,0,0,0,4,0,0.0134359692092372,0,0,0.82,1.0,0
1,0,0,0,0,0,1,1,0.1577326801959412,0,0,1.07,1.0,0
1,0,0,0,0,0,1,0,0.0011196641007697,0,0,40.88,41.0,0
1,0,2,0,0,0,0,1,0.0006997900629811,0,0,0.88,1.0,0
1,0,2,0,0,0,0,0,0.0138558432470258,0,0,0.97,1.0,0
0,0,2,0,0,0,0,1,0.0103568929321203,1,0,0.91,1.0,1
1,0,3,0,0,0,0,0,0.004478656403079,0,0,0.09,0.0,0
1,1,0,1,0,1,19,0,0.009517144856543,0,0,13.21,6.0,0
1,1,0,0,0,0,7,1,0.0134359692092372,0,0,0.91,21.0,0
0,0,0,0,0,0,1,1,0.1577326801959412,0,0,0.81,1.0,0
1,0,2,0,0,0,5,0,0.0594821553533939,1,0,0.02,39.0,1
1,0,0,0,0,0,1,0,0.0029391182645206,0,0,0.81,0.0,0
1,1,2,0,0,0,1,0,0.0090972708187543,0,0,0.74,1.0,0
1,0,2,0,0,0,1,0,0.158852344296711,0,0,0.92,0.0,0
0,2,3,0,3,1,7,1,0.1577326801959412,1,1,1.19,36.0,1
0,0,0,2,0,0,4,1,0.1577326801959412,1,1,1.84,2.0,1
0,0,3,0,0,0,2,0,0.0002799160251924,1,0,9.07,107.0,1
1,0,2,0,0,0,3,0,0.0660601819454163,1,1,1.19,45.0,1
1,0,0,0,0,0,0,0,0.0137158852344296,0,0,0.92,7.0,0
1,1,2,0,0,0,0,1,0.1577326801959412,0,0,1.33,1.0,0
0,1,3,0,0,0,0,1,0.1577326801959412,0,0,0.87,1.0,0
1,0,5,0,0,0,6,0,0.0134359692092372,0,0,1.28,2.0,0
1,0,2,0,0,0,1,1,0.005738278516445,1,0,4.25,4.0,1
0,0,0,0,0,0,1,0,0.0660601819454163,1,1,0.76,13.0,1
0,0,2,0,0,0,0,1,0.1577326801959412,0,0,1.0,1.0,0
1,1,3,0,0,0,10,0,0.0064380685794261,0,0,149.08,3.0,0
1,2,3,0,0,0,3,1,0.1577326801959412,1,1,276.91,277.0,1
1,0,0,0,0,0,7,1,0.0054583624912526,0,0,7.84,8.0,0
1,1,2,0,0,0,6,0,0.0660601819454163,1,0,2.27,33.0,1
1,2,0,0,0,4,8,0,0.0137158852344296,1,0,214.89,215.0,1
1,0,2,0,0,0,0,0,0.0043386983904828,1,0,0.78,39.0,1
1,0,0,0,0,0,8,0,0.009517144856543,1,0,348.9,15.0,1
1,1,0,1,0,1,20,1,0.158852344296711,1,0,46.9,33.0,0
1,0,0,0,0,0,10,1,0.0090972708187543,1,1,0.88,1.0,1
1,2,0,0,0,0,1,0,0.0594821553533939,1,0,6.17,6.0,1
1,1,0,0,0,0,4,0,0.0660601819454163,0,0,1.14,21.0,0
1,0,0,0,0,0,0,0,0.0036389083275017,1,0,33.93,33.0,1
1,0,2,0,0,0,0,1,0.0054583624912526,1,1,29.89,30.0,1
1,0,0,0,1,0,2,0,0.0061581525542337,1,0,0.87,173.0,1
1,0,2,0,0,0,0,1,0.0067179846046186,1,0,2.23,2.0,1
1,2,0,0,0,0,0,0,0.0138558432470258,0,0,2.05,190.0,0
1,2,2,0,0,0,2,0,0.0134359692092372,1,0,1.01,2.0,1
1,0,2,0,0,0,3,1,0.1577326801959412,0,0,0.29,0.0,0
1,2,0,0,0,0,11,0,0.0594821553533939,1,0,51.13,51.0,1
1,1,2,0,0,0,0,0,0.0018194541637508,0,0,37.02,40.0,0
1,2,0,0,0,0,2,1,0.1577326801959412,1,0,1.26,1.0,1
